Tweet ID, Tweet Text, Information Source, Information Type, Informativeness
349311925760425986,Maybe an #instagram #filter will make the basement look better..... Maybe #yycflood http://t.co/32mSMllT6M,Eyewitness,Other Useful Information,Not related
349312605233500160,Getting screeched in in Mission #yycflood   Fishin in condos http://t.co/kQ4W1ucZQ0,Outsiders,Other Useful Information,Not related
349323447538688001,RT B.A Harty ‏@BradyHarty   @TheRealDamany Call me racist I don't care. I'm not the only one who hates pakis #Brampton @CP24 #abflood #CPC,Not applicable,Not applicable,Not related
349324051510067201,"RT @McAllisterBruce: Like many, @BlakePedersen1 is doing all he can in Medicine Hat. #workingtogether #abflood http://t.co/3a1B2duEjO",Eyewitness,Donations and volunteering,Not related
349324378674171905,RT @CstShaw: Dinner time thanks to @TasteofIndiaNW at police headquarters tonight. #yycflood #yyc http://t.co/07AbYhHN8l,Government,Not applicable,Not related
349333362843979777,Our Calgary flood story http://t.co/HUjJXuywcn,Media,Not applicable,Not related
349337766879965186,RT @kendrahopaluk: People offering up all types of services on #Kijiji for the #yycflood victims. Seriously amazing. http://t.co/FhtdpakoCx,Media,Donations and volunteering,Not related
349340690322440192,RT @YourAlberta: Debit cards for #abflood evacuees ready Wed. Register: 311 (#yyc) or Red Cross 1-866-696-6484. More info to come: http://t…,NGOs,Donations and volunteering,Not related
349342443524734978,RT @ETownMickey: I hate when innocent animals suffer RT @ampcalgary Poor poor Harvey the Hound. #yyc #yycflood #abflood #saddledome http://…,Outsiders,Other Useful Information,Not related
349345274671546369,"RT @Paulatics: A very lovely, and surprising hopeful video. For Our Tomorrow - Calgary Flood 2013: http://t.co/DknD3GYvO3 #yyc #abflood",Media,Sympathy and support,Not related
349350769226555392,RT @Daorcey: Earlier today... Mayor Nenshi addresses the troops to thank the reservists for their #yycflood help: http://t.co/wqa8Vws06U,Government,Sympathy and support,Not related
349360084779925504,Cleaning up McLeod Trail #yycflood #Erlton #trafficproblems http://t.co/ooWOLixijy,Eyewitness,Donations and volunteering,Not related
349363721245696002,RT @JoelOlandesca: The Morley reserve has NO drinking water. Please send bottled water their way if you can! #yycflood #yychelps #abfloods,NGOs,Donations and volunteering,Not related
349391764332875777,RT @TylerV_YYC: “@CstShaw: What used to be northbound Macleod Trail. #yycflood #yyc http://t.co/aKAQO6MhVX” the awesome and yet destructive…,Eyewitness,Infrastructure and utilities,Not related
349394159301431296,"RT @KennyVLimaC: Rubber boots, then cowboy boots. #yycflood",Eyewitness,Not applicable,Not related
349402975720062976,Bon Iver - Calgary http://t.co/TuYjBO5u5i #mvod 1040. My heart goes out to all Calgarians and Albertans affected by the flood.,Outsiders,Sympathy and support,Not related
349406188535955456,RT @runningbloggers: Alberta Floods http://t.co/3ygYYTaEXS via @truenorthrunner,Eyewitness,Not applicable,Not related
349412320608403456,"RT @AtlanticCities: 75,000 of Calgary's 1,097,000 residents are under a mandatory evacuation order because of the city's epic floods http:/…",Media,Affected individuals,Not related
349412329026363392,RUTHLESS! “@news_ian: This car that's covered in silt and leaves from the Elbow was ticketed by the city #yycflood http://t.co/KAWKqGzlbq”,Eyewitness,Other Useful Information,Not related
349414409401155584,#yycflood #abflood #yychelps twitter tip -- keep your posts to 130 char's or less so your important links get retweeted too!,Outsiders,Other Useful Information,Not related
349468931146252288,The Home Depot Canada Donates $125000 To Help Alberta Flood Victims - Wall Street Journal: The Home Depot Cana... http://t.co/zAVfDnaIL1,Media,Donations and volunteering,Not related
349494151483637760,RT @KikkiPlanet: Wow. 103 Calgary's photo of the C-Line in #yyc now that flood waters have receded. Unbelievable photo! #yycflood http://t.…,Outsiders,Infrastructure and utilities,Not related
349525340357533697,Crews having a problem on getting the water out of the way of the electricity #yycflood,Media,Infrastructure and utilities,Not related
349527982769045505,"RT @ChadBrownlee: To all those hotels, stores, and businesses in Alberta that have raised their prices during the flood; you're greed sicke…",Eyewitness,Other Useful Information,Not related
349530063148040192,Alberta has pledged $1 billion for the first phase of #abflood recovery. http://t.co/W1xjIBwRHc,Government,Donations and volunteering,Not related
349532466459058177,RT @SUNBreakenridge: We want to highlight people stepping up in the wake of the flood. Report a hero http://t.co/jJEAlTr0Do #abflood,Media,Donations and volunteering,Not related
349532898472374272,Lamphier: Flood damage in Alberta could run as high as $5B http://t.co/QkifOggHPg via @sharethis,Media,Infrastructure and utilities,Not related
349534517482098689,RT @MisterYYC: RT @big_yyc: Get your Scuba Nenshi tee from @BadPortraits. All proceeds go to #yycflood relief via Red Cross. http://t.co/cK…,NGOs,Donations and volunteering,Not related
349534991442657282,"RT @YourAlberta: DEBIT CARD update: to register for #abflood evacuee relief cards, call @RedCrossAB at 1-866-696-6484, not 311. http://t.co…",NGOs,Donations and volunteering,Not related
349548123808473092,10am gathering @DaDeGallery for cleanup effort today! I'll join when I can around 11:30/noon. Keep me posted on location #yycflood #yychelps,Eyewitness,Donations and volunteering,Not related
349555296080887809,@TricoHomes @HomesbyAvi @Stepperhomes Have you heard about the #YYCFlood Red Cross Challenge yet? http://t.co/JZcH4L7Zub,Business,Donations and volunteering,Not related
349562187288809472,@globepolitics: Alberta shelved major flood report for six years http://t.co/t4ZejI2nvW #cdnpoli,Media,Other Useful Information,Not related
349562799669772289,"The @NCC_CNC Calgary office remains closed today, but staff continue to work hard from their homes! #yycflood",Business,Infrastructure and utilities,Not related
349565760856793088,RT @660News: Hell or high water t-shirts available from the Stampede: http://t.co/Yy7iaRK8oX #abflood,Media,Donations and volunteering,Not related
349568713642610688,RT @YourAlberta: Full details on #abflood Disaster Recovery $ &amp; applications will be announced soon. Info will be posted: http://t.co/AH0cf…,NGOs,Other Useful Information,Not related
349569841927163907,"Finally got the community services crews out helping in Mission. #ABflood Crews available, simply contact me.",NGOs,Donations and volunteering,Not related
349570978579361792,RT @ChinookCentre: Hell or High Water t-shirts available @ http://t.co/HYGDSp94UP All proceeds donated to Southern Alberta Flood Relief. ht…,NGOs,Donations and volunteering,Not related
349571926458515456,RT @YourAlberta: Full details on #abflood Disaster Recovery $ &amp; applications will be announced soon. Info will be posted: http://t.co/AH0cf…,Government,Other Useful Information,Not related
349575533597696001,RT @sbaranski: This kid is awesome.  Adorable Superman Is Here To Save Alberta! http://t.co/31STGgo73L via @huffpostalberta #ABflood #abl…,Media,Other Useful Information,Not related
349575596482904065,Note: CBC has prov shows as well PRT @poor_choices: Good on ya @RutherfordShow http://t.co/6Us0yGWf2q #yyc #abflood #yycflood,Media,Other Useful Information,Not related
349577693626511363,Calgary Flood May be Canada's Most Expensive Flood in History http://t.co/K6Eyz1AAl6 via @wunderground,Media,Other Useful Information,Not related
349578033394483201,RT @660News: 26 thousand people remain evacuated from their homes in the  province. #abflood,Media,Affected individuals,Not related
349579920835481603,RT @ChrisBlender: White hat this man now! Jason from PA drove his Vac Truck to CGY to pump basements for free. #ABFlood. http://t.co/LvpS8p…,Eyewitness,Donations and volunteering,Not related
349586275193454592,RT @JeffWilson_MLA: #yycflood #yyc #yychelps So proud of my constituents! http://t.co/LJZ7UwsyeL,Government,Sympathy and support,Not related
349586988233523201,"Today's flood tip: If you want to catch a fish in your bilge/basement, a laundry basket is quite effective! @Crockatteer #yycflood @nenshi",Eyewitness,Other Useful Information,Not related
349595007734394880,RT TMZ ‏@TMZ TMZ Live: Paula Deen -- Hung Out to Dry Over N-Word http://t.co/mClMtgHmgi  @CP24  @pmharper KKKonservatives #abflood #BlueJays,Not labeled,Not labeled,Not related
349603773842329600,10 reasons why Calgarians &lt;3 Nenshi http://t.co/1kearc7AIj #yyc #yycstrong #abflood,Media,Other Useful Information,Not related
349604637839605760,RT @virginmobilecan: Members! Text REDCROSS or ROUGE to 30333 to donate $5 from your phone bill to help support Alberta flood relief effort…,NGOs,Donations and volunteering,Not related
349607720653033473,"Floods bring stress to an entire family, including kids. Here are tips to help kids who have been affected: http://t.co/JK5lAmIXvE #yycflood",Media,Caution and advice,Not related
349621704466767874,RT @Rhiannon: Want to help? The @CalgaryDropIn needs transit tickets/passes and donations: https://t.co/zHkswLkpxY #yycflood #abflood #yych…,NGOs,Donations and volunteering,Not related
349622866284785665,"Need mechanical help due to #yycflood. Call us. Reduced hourly rates and no overtime for flood victims. We're here to help! Plbg,hvac,gas.",Business,Donations and volunteering,Not related
349623394767093761,"RT @heenanblaikie: Our Calgary office remains closed due to the recent flooding that occurred in Alberta. For updates, visit: http://t.co/l…",Business,Infrastructure and utilities,Not related
349623721943760897,@MAXgreenCalgary while I'm not on FB I still want to double up my donation. Adam - thanks for doing this. Please +$150. #yycflood #abflood,Business,Donations and volunteering,Not related
349625735222267904,RT @metrocalgary: UPDATE: Enmax hopes to restore power in Beltline by Thursday http://t.co/cfmHt7qY7T #yycflood,Government,Infrastructure and utilities,Not related
349640121684996096,Please check our blog for the latest in course openings and closings.  Many courses will reopen this week #ABflood http://t.co/WEn9r8Tsro,Media,Infrastructure and utilities,Not related
349647168107319298,RT @AmandaAsh: I wonder if @taylorswift13 is doing this right now? #yeg #abflood #yegtaylorswift http://t.co/vt0YRciaGF,Outsiders,Not applicable,Not related
349647428145790978,Calgary floods trigger an oil spill and a mass evacuation: http://t.co/uW4NMxW7ED,Media,Affected individuals,Not related
349653178540769284,RT @theprovince: Calgary Stampede selling ‘Hell or High Water’ T-shirts to rope in money for Alberta flood victims http://t.co/HLW1u3C6yF,Outsiders,Donations and volunteering,Not related
349663072895516672,RT @Metro_Nolais: Water restrictions remain in place #yycflood,Media,Caution and advice,Not related
349682614174621697,"RT @UCalgary: #UCalgary reopens tomorrow and urges commuters to use transit, LRT, carpooling or bicycles. #yycflood http://t.co/YiRWkVTyJf",Business,Caution and advice,Not related
349683167789195264,Amazing compilation video of the Calgary flood. Gives the full impact. And god bless the 'heroes' in life! http://t.co/yS9eFSoYIt,Outsiders,Sympathy and support,Not related
349685575332270080,Great day cleaning out basements and helping to get Calgary back on its feet after the flood... It's great to see... http://t.co/AxPkf9UiX0,Eyewitness,Donations and volunteering,Not related
349693544505683968,Calgary floods trigger an oil spill and a mass evacuation - http://t.co/fxHyQDoIhZ,Media,Infrastructure and utilities,Not related
349695062868901889,Got mine! -  #HellorHighWater UNISEX T-SHIRT by @CalgaryStampede http://t.co/7U25vKoQ3B. Proceeds go to @RedcrossAB Floods Fund #yycflood,NGOs,Other Useful Information,Not related
349703183033040896,RT @YYCFlood: Hippos almost escape @calgaryzoo during #abflood http://t.co/0R6ek6onqI #yyc,Media,Other Useful Information,Not related
349706488132014081,http://t.co/9ryx5HuXkM For info on flood relief debit cards @Crackmacs #yycflood,Business,Caution and advice,Not related
349707104686321664,RT @nenshi: Wonderful. MT @HWesleyE: A powerful and moving compilation of photos by @RADIOYYC of  #abflood view this video: http://t.co/jNn…,Media,Not applicable,Not related
349721331769688065,Report help needed in Bowness: 403-288-8300. Dispatching volunteers &amp; equipment where needed. Volunteering? Go there first! :) #yycflood,NGOs,Donations and volunteering,Not related
349722569097744384,"Forgive my ignorance, but is there any chance the hippos would have survived in the Bow? Wouldn't the cold and current kill them? #yycflood",Outsiders,Not applicable,Not related
349724435567218689,"RT @WoetoWOW: #yycflood During the flood Mayor Nenshi demonstrates leadership with compassion, directness and humor. He one #resilient guy!…",Government,Not applicable,Not related
